Total_Fare,Airways,Duration,Hopping,Taken_Day,Dept_Day,Days_To_Dept,Session,FlightGroup
5039.0,2,170,0,4,6,15,0,6
5125.0,2,275,0,4,6,15,0,6
5125.0,2,275,0,4,6,15,0,6
5521.0,4,400,0,4,6,15,2,19
5554.0,2,170,0,4,6,15,0,6
6126.0,3,165,0,4,6,15,3,13
7381.0,0,165,0,4,6,15,1,1
3417.0,2,165,0,4,4,16,1,7
3417.0,2,165,0,4,4,16,3,9
3417.0,2,170,0,4,4,16,3,9
3480.0,3,165,0,4,4,16,3,13
3579.0,2,170,0,4,4,16,1,7
3579.0,2,170,0,4,4,16,1,7
3629.0,2,285,0,4,4,16,3,9
3784.0,1,160,0,4,4,16,3,5
3784.0,1,165,0,4,4,16,1,4
3873.0,5,170,0,4,4,16,3,16
3873.0,5,175,0,4,4,16,2,15
3900.0,3,165,0,4,4,16,2,12
3900.0,3,175,0,4,4,16,2,12
3925.0,4,170,0,4,4,16,3,20
3925.0,2,170,0,4,4,16,0,6
3925.0,2,175,0,4,4,16,2,8
3925.0,4,175,0,4,4,16,2,19
3925.0,2,175,0,4,4,16,2,8
3925.0,2,175,0,4,4,16,1,7
3925.0,2,175,0,4,4,16,1,7
3925.0,2,180,0,4,4,16,2,8
4011.0,2,285,0,4,4,16,0,6
4143.0,6,160,0,4,4,16,2,22
4143.0,6,160,0,4,4,16,2,22
4143.0,6,165,0,4,4,16,2,22
4273.0,5,170,0,4,4,16,1,14
4353.0,6,160,0,4,4,16,1,21
4353.0,6,175,0,4,4,16,1,21
4377.0,4,170,0,4,4,16,1,18
4417.0,4,485,0,4,4,16,0,17
4530.0,3,175,0,4,4,16,2,12
4530.0,3,180,0,4,4,16,0,10
4573.0,2,260,0,4,4,16,0,6
4644.0,2,165,0,4,4,16,3,9
4644.0,2,170,0,4,4,16,0,6
4644.0,2,175,0,4,4,16,0,6
4756.0,0,165,0,4,4,16,3,3
4756.0,0,165,0,4,4,16,2,2
4756.0,0,165,0,4,4,16,0,0
4756.0,0,170,0,4,4,16,0,0
4944.0,2,170,0,4,4,16,0,6
5019.0,2,275,0,4,4,16,0,6
5047.0,4,400,0,4,4,16,2,19
5091.0,2,245,0,4,4,16,2,8
5160.0,3,170,0,4,4,16,0,10
5160.0,3,180,0,4,4,16,0,10
5329.0,2,275,0,4,4,16,0,6
7381.0,0,165,0,4,4,16,1,1
3900.0,3,165,0,4,0,17,3,13
3900.0,3,165,0,4,0,17,2,12
3900.0,3,175,0,4,0,17,2,12
3925.0,2,165,0,4,0,17,1,7
3925.0,2,165,0,4,0,17,3,9
3925.0,2,170,0,4,0,17,3,9
3925.0,2,170,0,4,0,17,0,6
3925.0,2,175,0,4,0,17,2,8
3925.0,2,175,0,4,0,17,2,8
3925.0,2,180,0,4,0,17,2,8
4011.0,2,285,0,4,0,17,0,6
4143.0,6,160,0,4,0,17,2,22
4143.0,6,160,0,4,0,17,2,22
4143.0,6,165,0,4,0,17,2,22
4220.0,1,160,0,4,0,17,3,5
4273.0,5,170,0,4,0,17,3,16
4273.0,5,175,0,4,0,17,2,15
4377.0,4,170,0,4,0,17,3,20
4377.0,2,170,0,4,0,17,1,7
4377.0,4,175,0,4,0,17,2,19
4377.0,2,175,0,4,0,17,1,7
4398.0,2,285,0,4,0,17,3,9
4530.0,3,170,0,4,0,17,0,10
4530.0,3,175,0,4,0,17,2,12
4573.0,2,260,0,4,0,17,0,6
4644.0,2,165,0,4,0,17,3,9
4644.0,2,175,0,4,0,17,1,7
4696.0,2,245,0,4,0,17,2,8
4756.0,0,165,0,4,0,17,3,3
4756.0,0,165,0,4,0,17,2,2
4839.0,5,170,0,4,0,17,1,14
4945.0,4,170,0,4,0,17,1,18
4966.0,0,165,0,4,0,17,0,0
5047.0,4,400,0,4,0,17,2,19
5055.0,3,155,0,4,0,17,1,11
5339.0,2,170,0,4,0,17,0,6
5467.0,4,485,0,4,0,17,0,17
5554.0,2,170,0,4,0,17,1,7
5613.0,6,160,0,4,0,17,1,21
5613.0,6,175,0,4,0,17,1,21
6010.0,1,165,0,4,0,17,1,4
6361.0,2,170,0,4,0,17,0,6
6472.0,2,275,0,4,0,17,0,6
6598.0,2,275,0,4,0,17,0,6
6651.0,3,180,0,4,0,17,0,10
6651.0,3,180,0,4,0,17,0,10
6887.0,2,175,0,4,0,17,0,6
7381.0,0,170,0,4,0,17,0,0
9166.0,0,165,0,4,0,17,1,1
3579.0,2,170,0,4,2,18,1,7
3784.0,1,165,0,4,2,18,1,4
3873.0,5,170,0,4,2,18,1,14
3925.0,4,170,0,4,2,18,1,18
3925.0,2,170,0,4,2,18,1,7
3925.0,2,175,0,4,2,18,2,8
3925.0,2,175,0,4,2,18,1,7
4208.0,2,260,0,4,2,18,0,6
4220.0,1,160,0,4,2,18,3,5
4377.0,2,165,0,4,2,18,1,7
4377.0,2,165,0,4,2,18,3,9
4377.0,2,170,0,4,2,18,3,9
4377.0,2,175,0,4,2,18,2,8
4377.0,2,175,0,4,2,18,1,7
4377.0,2,180,0,4,2,18,2,8
4417.0,4,485,0,4,2,18,0,17
4530.0,3,155,0,4,2,18,1,11
4530.0,3,165,0,4,2,18,3,13
4530.0,3,175,0,4,2,18,2,12
4530.0,3,180,0,4,2,18,0,10
4644.0,2,170,0,4,2,18,2,8
4644.0,2,170,0,4,2,18,0,6
4644.0,2,170,0,4,2,18,0,6
4644.0,2,175,0,4,2,18,0,6
4668.0,6,160,0,4,2,18,2,22
4668.0,6,160,0,4,2,18,1,21
4668.0,6,175,0,4,2,18,1,21
4839.0,5,175,0,4,2,18,2,15
4878.0,6,160,0,4,2,18,2,22
4878.0,6,165,0,4,2,18,2,22
4944.0,2,165,0,4,2,18,3,9
4945.0,4,175,0,4,2,18,2,19
4983.0,4,400,0,4,2,18,2,19
5160.0,3,165,0,4,2,18,2,12
5329.0,2,275,0,4,2,18,0,6
5329.0,2,275,0,4,2,18,0,6
5469.0,5,170,0,4,2,18,3,16
5575.0,4,170,0,4,2,18,3,20
5606.0,2,245,0,4,2,18,2,8
5947.0,2,170,0,4,2,18,0,6
6126.0,3,180,0,4,2,18,0,10
7281.0,3,175,0,4,2,18,2,12
7381.0,0,165,0,4,2,18,3,3
7381.0,0,165,0,4,2,18,1,1
7381.0,0,170,0,4,2,18,0,0
7591.0,0,165,0,4,2,18,0,0
8221.0,0,165,0,4,2,18,2,2
9423.0,2,280,0,4,2,18,3,9
3417.0,2,170,0,4,3,19,3,9
3480.0,3,165,0,4,3,19,3,13
3527.0,5,170,0,4,3,19,3,16
3579.0,4,170,0,4,3,19,3,20
3579.0,2,170,0,4,3,19,1,7
3579.0,2,170,0,4,3,19,1,7
3629.0,2,285,0,4,3,19,3,9
3784.0,1,160,0,4,3,19,3,5
3784.0,1,165,0,4,3,19,1,4
3925.0,2,165,0,4,3,19,1,7
3925.0,2,165,0,4,3,19,3,9
3925.0,2,175,0,4,3,19,2,8
3925.0,2,175,0,4,3,19,1,7
4273.0,5,170,0,4,3,19,1,14
4273.0,5,175,0,4,3,19,2,15
4376.0,2,280,0,4,3,19,3,9
4377.0,4,170,0,4,3,19,1,18
4377.0,4,175,0,4,3,19,2,19
4377.0,2,175,0,4,3,19,1,7
4377.0,2,180,0,4,3,19,2,8
4417.0,4,485,0,4,3,19,0,17
4530.0,3,155,0,4,3,19,1,11
4530.0,3,165,0,4,3,19,2,12
4530.0,3,175,0,4,3,19,2,12
4530.0,3,180,0,4,3,19,0,10
4644.0,2,165,0,4,3,19,3,9
4644.0,2,170,0,4,3,19,0,6
4668.0,6,160,0,4,3,19,2,22
4668.0,6,160,0,4,3,19,1,21
4668.0,6,175,0,4,3,19,1,21
4696.0,2,245,0,4,3,19,2,8
4756.0,0,165,0,4,3,19,3,3
4944.0,2,175,0,4,3,19,2,8
4944.0,2,175,0,4,3,19,0,6
4983.0,4,400,0,4,3,19,2,19
5019.0,2,275,0,4,3,19,0,6
5329.0,2,275,0,4,3,19,0,6
5403.0,6,160,0,4,3,19,2,22
5403.0,6,165,0,4,3,19,2,22
5554.0,2,170,0,4,3,19,0,6
5607.0,2,260,0,4,3,19,0,6
6126.0,3,175,0,4,3,19,2,12
7280.0,2,170,0,4,3,19,0,6
7381.0,0,165,0,4,3,19,2,2
7381.0,0,165,0,4,3,19,1,1
7381.0,0,170,0,4,3,19,0,0
7591.0,0,165,0,4,3,19,0,0
8436.0,3,180,0,4,3,19,0,10
3480.0,3,165,0,4,1,20,3,13
3527.0,5,170,0,4,1,20,3,16
3527.0,5,175,0,4,1,20,2,15
3579.0,2,170,0,4,1,20,3,9
3579.0,4,170,0,4,1,20,3,20
3579.0,2,170,0,4,1,20,1,7
3579.0,2,170,0,4,1,20,1,7
3579.0,4,175,0,4,1,20,2,19
3784.0,1,160,0,4,1,20,3,5
3784.0,1,165,0,4,1,20,1,4
3873.0,5,170,0,4,1,20,1,14
3900.0,3,155,0,4,1,20,1,11
3900.0,3,165,0,4,1,20,2,12
3925.0,2,165,0,4,1,20,1,7
3925.0,2,165,0,4,1,20,3,9
3925.0,2,170,0,4,1,20,0,6
3925.0,4,170,0,4,1,20,1,18
3925.0,2,175,0,4,1,20,1,7
3925.0,2,175,0,4,1,20,1,7
4011.0,2,285,0,4,1,20,0,6
4126.0,0,170,0,4,1,20,1,1
4318.0,2,175,0,4,1,20,2,8
4377.0,2,175,0,4,1,20,2,8
4377.0,2,180,0,4,1,20,2,8
4417.0,4,485,0,4,1,20,0,17
4530.0,3,175,0,4,1,20,2,12
4530.0,3,175,0,4,1,20,2,12
4530.0,3,180,0,4,1,20,0,10
4530.0,3,180,0,4,1,20,0,10
4567.0,2,260,0,4,1,20,0,6
4644.0,2,165,0,4,1,20,3,9
4644.0,2,170,0,4,1,20,0,6
4644.0,2,170,0,4,1,20,0,6
4644.0,2,175,0,4,1,20,0,6
4668.0,6,160,0,4,1,20,2,22
4668.0,6,160,0,4,1,20,2,22
4668.0,6,160,0,4,1,20,1,21
4668.0,6,165,0,4,1,20,2,22
4668.0,6,175,0,4,1,20,1,21
4696.0,2,245,0,4,1,20,2,8
4697.0,2,280,0,4,1,20,3,9
4756.0,0,165,0,4,1,20,3,3
4756.0,0,165,0,4,1,20,0,0
5047.0,4,400,0,4,1,20,2,19
5125.0,2,275,0,4,1,20,0,6
5329.0,2,275,0,4,1,20,0,6
7381.0,0,165,0,4,1,20,2,2
7381.0,0,170,0,4,1,20,0,0
3211.0,5,170,0,4,5,21,3,16
3265.0,4,170,0,4,5,21,3,20
3417.0,2,170,0,4,5,21,3,9
3480.0,3,165,0,4,5,21,3,13
3527.0,5,170,0,4,5,21,1,14
3579.0,4,170,0,4,5,21,1,18
3579.0,2,170,0,4,5,21,1,7
3579.0,2,170,0,4,5,21,1,7
3629.0,2,285,0,4,5,21,3,9
3784.0,1,160,0,4,5,21,3,5
3784.0,1,165,0,4,5,21,1,4
3873.0,5,175,0,4,5,21,2,15
3900.0,3,165,0,4,5,21,2,12
3900.0,3,175,0,4,5,21,2,12
3925.0,2,165,0,4,5,21,1,7
3925.0,2,165,0,4,5,21,3,9
3925.0,4,175,0,4,5,21,2,19
3925.0,2,175,0,4,5,21,1,7
3925.0,2,180,0,4,5,21,2,8
4011.0,2,280,0,4,5,21,3,9
4011.0,2,285,0,4,5,21,0,6
4318.0,2,175,0,4,5,21,2,8
4318.0,2,175,0,4,5,21,1,7
4377.0,2,175,0,4,5,21,2,8
4530.0,3,160,0,4,5,21,1,11
4530.0,3,175,0,4,5,21,2,12
4530.0,3,180,0,4,5,21,0,10
4530.0,3,180,0,4,5,21,0,10
4644.0,2,165,0,4,5,21,0,6
4644.0,2,170,0,4,5,21,3,9
4644.0,2,170,0,4,5,21,0,6
4644.0,2,175,0,4,5,21,0,6
4667.0,4,400,0,4,5,21,2,19
4668.0,6,160,0,4,5,21,2,22
4668.0,6,160,0,4,5,21,2,22
4668.0,6,160,0,4,5,21,1,21
4668.0,6,165,0,4,5,21,2,22
4668.0,6,175,0,4,5,21,1,21
4696.0,2,245,0,4,5,21,2,8
4756.0,0,165,0,4,5,21,2,2
4756.0,0,180,0,4,5,21,3,3
5125.0,2,275,0,4,5,21,0,6
5329.0,2,275,0,4,5,21,0,6
7381.0,0,165,0,4,5,21,1,1
10216.0,0,170,0,4,5,21,0,0
3211.0,5,170,0,4,6,22,3,16
3265.0,4,170,0,4,6,22,3,20
3417.0,2,165,0,4,6,22,1,7
3417.0,2,165,0,4,6,22,3,9
3417.0,2,170,0,4,6,22,3,9
3480.0,3,165,0,4,6,22,3,13
3527.0,5,175,0,4,6,22,2,15
3579.0,2,170,0,4,6,22,1,7
3579.0,2,170,0,4,6,22,1,7
3579.0,4,175,0,4,6,22,2,19
3784.0,1,160,0,4,6,22,3,5
3784.0,1,165,0,4,6,22,1,4
3873.0,5,170,0,4,6,22,1,14
3900.0,3,165,0,4,6,22,2,12
3900.0,3,175,0,4,6,22,2,12
3925.0,4,170,0,4,6,22,1,18
3925.0,2,175,0,4,6,22,2,8
3925.0,2,175,0,4,6,22,1,7
3925.0,2,180,0,4,6,22,2,8
4011.0,2,285,0,4,6,22,0,6
4318.0,2,175,0,4,6,22,1,7
4377.0,2,170,0,4,6,22,0,6
4377.0,2,175,0,4,6,22,2,8
4410.0,2,260,0,4,6,22,0,6
4417.0,4,485,0,4,6,22,0,17
4530.0,3,160,0,4,6,22,1,11
4530.0,3,175,0,4,6,22,2,12
4530.0,3,180,0,4,6,22,0,10
4530.0,3,180,0,4,6,22,0,10
4644.0,2,165,0,4,6,22,3,9
4644.0,2,170,0,4,6,22,0,6
4644.0,2,175,0,4,6,22,0,6
4667.0,4,400,0,4,6,22,2,19
4668.0,6,160,0,4,6,22,2,22
4668.0,6,160,0,4,6,22,2,22
4668.0,6,160,0,4,6,22,1,21
4668.0,6,165,0,4,6,22,2,22
4668.0,6,175,0,4,6,22,1,21
4696.0,2,245,0,4,6,22,2,8
4697.0,2,280,0,4,6,22,3,9
4756.0,0,165,0,4,6,22,2,2
5329.0,2,275,0,4,6,22,0,6
5791.0,2,275,0,4,6,22,0,6
6361.0,2,170,0,4,6,22,0,6
7381.0,0,165,0,4,6,22,3,3
7381.0,0,165,0,4,6,22,0,0
7381.0,0,165,0,4,6,22,1,1
7381.0,0,170,0,4,6,22,0,0
3527.0,5,170,0,4,4,23,3,16
3527.0,5,175,0,4,4,23,2,15
3579.0,2,170,0,4,4,23,3,9
3579.0,4,170,0,4,4,23,3,20
3579.0,4,175,0,4,4,23,2,19
3784.0,1,160,0,4,4,23,3,5
3784.0,1,165,0,4,4,23,1,4
3873.0,5,170,0,4,4,23,1,14
3900.0,3,165,0,4,4,23,3,13
3900.0,3,165,0,4,4,23,2,12
3900.0,3,175,0,4,4,23,2,12
3925.0,2,165,0,4,4,23,1,7
3925.0,2,165,0,4,4,23,3,9
3925.0,4,170,0,4,4,23,1,18
3925.0,2,170,0,4,4,23,1,7
3925.0,2,175,0,4,4,23,2,8
3925.0,2,175,0,4,4,23,2,8
3925.0,2,175,0,4,4,23,1,7
3925.0,2,180,0,4,4,23,2,8
4011.0,2,280,0,4,4,23,3,9
4049.0,2,285,0,4,4,23,3,9
4377.0,2,170,0,4,4,23,1,7
4377.0,2,175,0,4,4,23,1,7
4417.0,4,485,0,4,4,23,0,17
4530.0,3,160,0,4,4,23,1,11
4530.0,3,175,0,4,4,23,2,12
4530.0,3,180,0,4,4,23,0,10
4567.0,2,260,0,4,4,23,0,6
4644.0,2,170,0,4,4,23,0,6
4644.0,2,170,0,4,4,23,0,6
4644.0,2,170,0,4,4,23,0,6
4644.0,2,175,0,4,4,23,0,6
4667.0,4,400,0,4,4,23,2,19
4668.0,6,160,0,4,4,23,2,22
4668.0,6,160,0,4,4,23,2,22
4668.0,6,165,0,4,4,23,2,22
4696.0,2,245,0,4,4,23,2,8
4756.0,0,165,0,4,4,23,3,3
4756.0,0,165,0,4,4,23,2,2
4756.0,0,170,0,4,4,23,0,0
4878.0,6,160,0,4,4,23,1,21
4878.0,6,175,0,4,4,23,1,21
5125.0,2,275,0,4,4,23,0,6
5160.0,3,180,0,4,4,23,0,10
5554.0,2,165,0,4,4,23,3,9
5965.0,2,275,1,4,4,23,0,6
7381.0,0,165,0,4,4,23,0,0
9166.0,0,165,0,4,4,23,1,1
3873.0,5,170,0,4,0,24,3,16
3925.0,4,170,0,4,0,24,3,20
4011.0,2,280,0,4,0,24,3,9
4220.0,1,160,0,4,0,24,3,5
4377.0,2,165,0,4,0,24,1,7
4377.0,2,165,0,4,0,24,3,9
4377.0,2,170,0,4,0,24,3,9
4377.0,2,175,0,4,0,24,2,8
4417.0,4,400,0,4,0,24,2,19
4530.0,3,165,0,4,0,24,3,13
4530.0,3,165,0,4,0,24,2,12
4530.0,3,175,0,4,0,24,2,12
4644.0,2,165,0,4,0,24,3,9
4644.0,2,175,0,4,0,24,2,8
4644.0,2,180,0,4,0,24,2,8
4668.0,6,160,0,4,0,24,2,22
4668.0,6,160,0,4,0,24,2,22
4668.0,6,165,0,4,0,24,2,22
4696.0,2,245,0,4,0,24,2,8
4697.0,2,285,0,4,0,24,0,6
4732.0,2,260,0,4,0,24,0,6
4944.0,2,170,0,4,0,24,0,6
4944.0,2,170,0,4,0,24,1,7
5047.0,4,485,0,4,0,24,0,17
5160.0,3,175,0,4,0,24,2,12
5180.0,1,165,0,4,0,24,1,4
5456.0,2,275,0,4,0,24,0,6
5469.0,5,175,0,4,0,24,2,15
5554.0,2,170,0,4,0,24,1,7
5554.0,2,175,0,4,0,24,1,7
5575.0,4,175,0,4,0,24,2,19
6124.0,2,275,0,4,0,24,0,6
6205.0,5,170,0,4,0,24,1,14
6309.0,4,170,0,4,0,24,1,18
6361.0,2,175,0,4,0,24,1,7
6558.0,6,160,0,4,0,24,1,21
6558.0,6,175,0,4,0,24,1,21
6651.0,3,160,0,4,0,24,1,11
6651.0,3,180,0,4,0,24,0,10
6887.0,2,170,0,4,0,24,0,6
6887.0,2,175,0,4,0,24,0,6
7280.0,2,170,0,4,0,24,0,6
7381.0,0,165,0,4,0,24,3,3
7381.0,0,165,0,4,0,24,2,2
7381.0,0,170,0,4,0,24,0,0
7591.0,0,165,0,4,0,24,0,0
7806.0,3,180,0,4,0,24,0,10
8221.0,0,165,0,4,0,24,1,1
3925.0,2,170,0,4,2,25,1,7
4377.0,2,170,0,4,2,25,1,7
4377.0,2,175,0,4,2,25,1,7
4377.0,2,175,0,4,2,25,1,7
4417.0,4,485,0,4,2,25,0,17
4530.0,3,160,0,4,2,25,1,11
4530.0,3,180,0,4,2,25,0,10
4594.0,1,160,0,4,2,25,3,5
4594.0,1,165,0,4,2,25,1,4
4644.0,2,170,0,4,2,25,0,6
4644.0,2,175,0,4,2,25,0,6
4668.0,6,160,0,4,2,25,1,21
4668.0,6,175,0,4,2,25,1,21
4696.0,2,245,0,4,2,25,2,8
4839.0,5,170,0,4,2,25,3,16
4839.0,5,170,0,4,2,25,1,14
4944.0,2,170,0,4,2,25,3,9
4944.0,2,170,0,4,2,25,0,6
4945.0,4,170,0,4,2,25,3,20
4945.0,4,170,0,4,2,25,1,18
5136.0,2,260,0,4,2,25,0,6
5136.0,2,285,0,4,2,25,3,9
5160.0,3,165,0,4,2,25,2,12
5160.0,3,180,0,4,2,25,0,10
5297.0,4,400,0,4,2,25,2,19
5403.0,6,160,0,4,2,25,2,22
5554.0,2,165,0,4,2,25,1,7
5554.0,2,165,0,4,2,25,3,9
5554.0,2,170,0,4,2,25,0,6
5554.0,2,175,0,4,2,25,2,8
5554.0,2,175,0,4,2,25,2,8
5554.0,2,180,0,4,2,25,2,8
5613.0,6,160,0,4,2,25,2,22
5613.0,6,165,0,4,2,25,2,22
6126.0,3,165,0,4,2,25,3,13
6126.0,3,175,0,4,2,25,2,12
6205.0,5,175,0,4,2,25,2,15
6309.0,4,175,0,4,2,25,2,19
6361.0,2,170,0,4,2,25,2,8
7087.0,2,295,0,4,2,25,3,9
7253.0,2,275,0,4,2,25,0,6
7281.0,3,175,0,4,2,25,2,12
7381.0,0,165,0,4,2,25,3,3
7381.0,0,165,0,4,2,25,2,2
7381.0,0,165,0,4,2,25,1,1
7381.0,0,170,0,4,2,25,0,0
7591.0,0,165,0,4,2,25,0,0
3873.0,5,170,0,4,3,26,1,14
3925.0,4,170,0,4,3,26,1,18
4011.0,2,280,0,4,3,26,3,9
4049.0,2,285,0,4,3,26,3,9
4273.0,5,170,0,4,3,26,3,16
4377.0,2,165,0,4,3,26,1,7
4377.0,2,165,0,4,3,26,3,9
4377.0,4,170,0,4,3,26,3,20
4377.0,2,170,0,4,3,26,1,7
4377.0,2,175,0,4,3,26,1,7
4377.0,2,175,0,4,3,26,1,7
4530.0,3,160,0,4,3,26,1,11
4530.0,3,165,0,4,3,26,3,13
4594.0,1,160,0,4,3,26,3,5
4594.0,1,165,0,4,3,26,1,4
4644.0,2,165,0,4,3,26,3,9
4644.0,2,170,0,4,3,26,0,6
4644.0,2,175,0,4,3,26,2,8
4644.0,2,175,0,4,3,26,0,6
4644.0,2,180,0,4,3,26,2,8
4668.0,6,160,0,4,3,26,2,22
4668.0,6,160,0,4,3,26,1,21
4668.0,6,175,0,4,3,26,1,21
4696.0,2,245,0,4,3,26,2,8
4697.0,2,285,0,4,3,26,0,6
4733.0,4,485,0,4,3,26,0,17
4839.0,5,175,0,4,3,26,2,15
4944.0,2,170,0,4,3,26,3,9
4944.0,2,170,0,4,3,26,0,6
4944.0,2,175,0,4,3,26,2,8
4945.0,4,175,0,4,3,26,2,19
5160.0,3,165,0,4,3,26,2,12
5160.0,3,180,0,4,3,26,0,10
5403.0,6,160,0,4,3,26,2,22
5403.0,6,165,0,4,3,26,2,22
5662.0,2,275,1,4,3,26,0,6
6097.0,4,400,0,4,3,26,2,19
6126.0,3,175,0,4,3,26,2,12
6411.0,2,260,1,4,3,26,0,6
6887.0,2,170,0,4,3,26,0,6
7281.0,3,175,0,4,3,26,2,12
7381.0,0,165,0,4,3,26,3,3
7381.0,0,165,0,4,3,26,2,2
7381.0,0,165,0,4,3,26,1,1
7381.0,0,170,0,4,3,26,0,0
7591.0,0,165,0,4,3,26,0,0
8436.0,3,180,0,4,3,26,0,10
3579.0,2,165,0,4,1,27,1,7
3873.0,5,170,0,4,1,27,1,14
3873.0,5,175,0,4,1,27,2,15
3900.0,3,165,0,4,1,27,3,13
3925.0,4,170,0,4,1,27,1,18
3925.0,2,170,0,4,1,27,1,7
3925.0,4,175,0,4,1,27,2,19
3925.0,2,175,0,4,1,27,1,7
3925.0,2,175,0,4,1,27,1,7
3925.0,2,180,0,4,1,27,2,8
4273.0,5,170,0,4,1,27,3,16
4318.0,2,165,0,4,1,27,3,9
4377.0,4,170,0,4,1,27,3,20
4377.0,2,170,0,4,1,27,1,7
4377.0,2,175,0,4,1,27,2,8
4530.0,3,160,0,4,1,27,1,11
4530.0,3,165,0,4,1,27,2,12
4530.0,3,175,0,4,1,27,2,12
4530.0,3,180,0,4,1,27,0,10
4530.0,3,180,0,4,1,27,0,10
4594.0,1,160,0,4,1,27,3,5
4594.0,1,165,0,4,1,27,1,4
4644.0,2,170,0,4,1,27,3,9
4644.0,2,170,0,4,1,27,0,6
4644.0,2,170,0,4,1,27,0,6
4644.0,2,175,0,4,1,27,0,6
4668.0,6,160,0,4,1,27,2,22
4668.0,6,160,0,4,1,27,2,22
4668.0,6,160,0,4,1,27,1,21
4668.0,6,165,0,4,1,27,2,22
4668.0,6,175,0,4,1,27,1,21
4696.0,2,245,0,4,1,27,2,8
4697.0,2,285,0,4,1,27,0,6
4733.0,4,485,0,4,1,27,0,17
4756.0,0,165,0,4,1,27,0,0
4756.0,0,170,0,4,1,27,1,1
4944.0,2,165,0,4,1,27,3,9
4944.0,2,170,0,4,1,27,0,6
4998.0,2,280,0,4,1,27,3,9
5160.0,3,175,0,4,1,27,2,12
5677.0,4,400,0,4,1,27,2,19
6186.0,2,260,1,4,1,27,0,6
6186.0,2,285,1,4,1,27,3,9
6472.0,2,275,1,4,1,27,0,6
7381.0,0,165,0,4,1,27,3,3
7381.0,0,165,0,4,1,27,2,2
7381.0,0,170,0,4,1,27,0,0
3873.0,5,170,0,4,5,28,3,16
3925.0,4,170,0,4,5,28,3,20
3925.0,2,170,0,4,5,28,1,7
3925.0,2,175,0,4,5,28,1,7
4273.0,5,170,0,4,5,28,1,14
4273.0,5,175,0,4,5,28,2,15
4377.0,2,165,0,4,5,28,1,7
4377.0,2,165,0,4,5,28,3,9
4377.0,2,170,0,4,5,28,3,9
4377.0,4,170,0,4,5,28,1,18
4377.0,2,170,0,4,5,28,1,7
4377.0,4,175,0,4,5,28,2,19
4377.0,2,175,0,4,5,28,1,7
4530.0,3,160,0,4,5,28,1,11
4530.0,3,165,0,4,5,28,3,13
4530.0,3,165,0,4,5,28,2,12
4530.0,3,175,0,4,5,28,2,12
4530.0,3,180,0,4,5,28,0,10
4530.0,3,180,0,4,5,28,0,10
4594.0,1,160,0,4,5,28,3,5
4594.0,1,165,0,4,5,28,1,4
4644.0,2,170,0,4,5,28,3,9
4644.0,2,170,0,4,5,28,0,6
4644.0,2,175,0,4,5,28,2,8
4644.0,2,175,0,4,5,28,2,8
4644.0,2,175,0,4,5,28,0,6
4644.0,2,180,0,4,5,28,2,8
4668.0,6,160,0,4,5,28,2,22
4668.0,6,160,0,4,5,28,2,22
4668.0,6,160,0,4,5,28,1,21
4668.0,6,165,0,4,5,28,2,22
4668.0,6,175,0,4,5,28,1,21
4697.0,2,280,0,4,5,28,3,9
4697.0,2,285,0,4,5,28,0,6
4756.0,0,165,0,4,5,28,1,1
4756.0,0,170,0,4,5,28,0,0
4756.0,0,180,0,4,5,28,3,3
5160.0,3,175,0,4,5,28,2,12
5791.0,2,275,0,4,5,28,0,6
6006.0,2,290,0,4,5,28,0,6
6361.0,2,165,0,4,5,28,0,6
6413.0,2,245,0,4,5,28,2,8
6517.0,4,400,0,4,5,28,2,19
7381.0,0,165,0,4,5,28,2,2
7813.0,2,285,0,4,5,28,3,9
3873.0,5,170,0,4,6,29,3,16
3873.0,5,170,0,4,6,29,1,14
3873.0,5,175,0,4,6,29,2,15
3925.0,2,165,0,4,6,29,1,7
3925.0,2,170,0,4,6,29,3,9
3925.0,4,170,0,4,6,29,3,20
3925.0,4,170,0,4,6,29,1,18
3925.0,2,170,0,4,6,29,1,7
3925.0,4,175,0,4,6,29,2,19
3925.0,2,175,0,4,6,29,1,7
3925.0,2,175,0,4,6,29,1,7
4011.0,2,285,0,4,6,29,0,6
4376.0,2,280,0,4,6,29,3,9
4377.0,2,165,0,4,6,29,3,9
4377.0,2,170,0,4,6,29,0,6
4377.0,2,170,0,4,6,29,1,7
4377.0,2,175,0,4,6,29,2,8
4377.0,2,175,0,4,6,29,2,8
4417.0,4,485,0,4,6,29,0,17
4530.0,3,160,0,4,6,29,1,11
4530.0,3,165,0,4,6,29,3,13
4530.0,3,165,0,4,6,29,2,12
4530.0,3,175,0,4,6,29,2,12
4530.0,3,180,0,4,6,29,0,10
4530.0,3,180,0,4,6,29,0,10
4573.0,2,260,0,4,6,29,0,6
4594.0,1,160,0,4,6,29,3,5
4594.0,1,165,0,4,6,29,1,4
4644.0,2,170,0,4,6,29,0,6
4644.0,2,175,0,4,6,29,0,6
4644.0,2,180,0,4,6,29,2,8
4668.0,6,160,0,4,6,29,2,22
4668.0,6,160,0,4,6,29,2,22
4668.0,6,160,0,4,6,29,1,21
4668.0,6,165,0,4,6,29,2,22
4668.0,6,175,0,4,6,29,1,21
4696.0,2,245,0,4,6,29,2,8
4756.0,0,165,0,4,6,29,3,3
4756.0,0,165,0,4,6,29,2,2
4756.0,0,165,0,4,6,29,0,0
4756.0,0,170,0,4,6,29,0,0
